policy_id,period,premium_due,premium_paid,on_time_flag
POL-007846,2026-02-01,223.53,223.53,1
POL-007846,2026-03-01,223.53,223.53,1
POL-007846,2026-04-01,223.53,223.53,1
POL-007846,2026-05-01,223.53,223.53,1
POL-007846,2026-06-01,223.53,223.53,1
POL-007847,2026-01-01,58.33,58.33,1
POL-007847,2026-02-01,58.33,58.33,1
POL-007847,2026-03-01,58.33,58.33,1
POL-007847,2026-04-01,58.33,58.33,1
POL-007847,2026-05-01,58.33,58.33,1
POL-007847,2026-06-01,58.33,58.33,1
POL-007848,2026-01-01,452.98,452.98,1
POL-007848,2026-02-01,452.98,452.98,1
POL-007848,2026-03-01,452.98,452.98,1
POL-007848,2026-04-01,452.98,452.98,1
POL-007848,2026-05-01,452.98,452.98,1
POL-007848,2026-06-01,452.98,452.98,1
POL-007849,2026-01-01,254.4,254.4,1
POL-007849,2026-02-01,254.4,254.4,1
POL-007849,2026-03-01,254.4,254.4,1
POL-007849,2026-04-01,254.4,254.4,1
POL-007849,2026-05-01,254.4,254.4,1
POL-007849,2026-06-01,254.4,254.4,1
POL-007850,2026-01-01,201.21,201.21,1
POL-007850,2026-02-01,201.21,201.21,1
POL-007850,2026-03-01,201.21,201.21,1
POL-007850,2026-04-01,201.21,201.21,1
POL-007850,2026-05-01,201.21,201.21,1
POL-007850,2026-06-01,201.21,201.21,1
POL-007851,2026-01-01,58.81,0.0,0
POL-007851,2026-02-01,58.81,0.0,0
POL-007851,2026-03-01,58.81,58.81,1
POL-007851,2026-04-01,58.81,58.81,1
POL-007851,2026-05-01,58.81,58.81,1
POL-007851,2026-06-01,58.81,58.81,1
POL-007852,2026-01-01,67.43,67.43,1
POL-007852,2026-02-01,67.43,67.43,1
POL-007852,2026-03-01,67.43,67.43,1
POL-007852,2026-04-01,67.43,67.43,1
POL-007852,2026-05-01,67.43,67.43,1
POL-007852,2026-06-01,67.43,67.43,1
POL-007853,2026-01-01,470.33,470.33,1
POL-007853,2026-02-01,470.33,470.33,1
POL-007853,2026-03-01,470.33,470.33,1
POL-007853,2026-04-01,470.33,470.33,1
POL-007853,2026-05-01,470.33,470.33,1
POL-007853,2026-06-01,470.33,470.33,1
POL-007854,2026-01-01,61.98,61.98,1
POL-007854,2026-02-01,61.98,61.98,1
POL-007854,2026-03-01,61.98,0.0,0
POL-007854,2026-04-01,61.98,61.98,1
POL-007854,2026-05-01,61.98,61.98,1
POL-007854,2026-06-01,61.98,61.98,1
POL-007855,2026-01-01,160.66,0.0,0
POL-007855,2026-02-01,160.66,160.66,1
POL-007855,2026-03-01,160.66,160.66,1
POL-007855,2026-04-01,160.66,160.66,1
POL-007855,2026-05-01,160.66,160.66,1
POL-007855,2026-06-01,160.66,160.66,1
POL-007856,2026-01-01,121.25,121.25,1
POL-007856,2026-02-01,121.25,121.25,1
POL-007856,2026-03-01,121.25,121.25,1
POL-007856,2026-04-01,121.25,121.25,1
POL-007856,2026-05-01,121.25,0.0,0
POL-007856,2026-06-01,121.25,121.25,1
POL-007857,2026-01-01,60.27,0.0,0
POL-007857,2026-02-01,60.27,60.27,1
POL-007857,2026-03-01,60.27,60.27,1
POL-007857,2026-04-01,60.27,60.27,1
POL-007857,2026-05-01,60.27,0.0,0
POL-007857,2026-06-01,60.27,60.27,1
POL-007858,2026-01-01,245.5,245.5,1
POL-007858,2026-02-01,245.5,245.5,1
POL-007858,2026-03-01,245.5,0.0,0
POL-007858,2026-04-01,245.5,0.0,0
POL-007858,2026-05-01,245.5,245.5,1
POL-007858,2026-06-01,245.5,245.5,1
POL-007859,2026-01-01,82.92,82.92,1
POL-007859,2026-02-01,82.92,82.92,1
POL-007859,2026-03-01,82.92,0.0,0
POL-007859,2026-04-01,82.92,82.92,1
POL-007859,2026-05-01,82.92,82.92,1
POL-007859,2026-06-01,82.92,82.92,1
POL-007860,2026-01-01,82.97,0.0,0
POL-007860,2026-02-01,82.97,82.97,1
POL-007860,2026-03-01,82.97,82.97,1
POL-007860,2026-04-01,82.97,82.97,1
POL-007860,2026-05-01,82.97,82.97,1
POL-007860,2026-06-01,82.97,82.97,1
POL-007861,2026-01-01,1936.15,0.0,0
POL-007861,2026-02-01,1936.15,1936.15,1
POL-007861,2026-03-01,1936.15,1936.15,1
POL-007861,2026-04-01,1936.15,0.0,0
POL-007861,2026-05-01,1936.15,1936.15,1
POL-007861,2026-06-01,1936.15,1936.15,1
POL-007862,2026-01-01,206.24,0.0,0
POL-007862,2026-02-01,206.24,0.0,0
POL-007862,2026-03-01,206.24,0.0,0
POL-007862,2026-04-01,206.24,206.24,1
POL-007862,2026-05-01,206.24,206.24,1
POL-007862,2026-06-01,206.24,206.24,1
POL-007863,2026-01-01,2395.82,2395.82,1
POL-007863,2026-02-01,2395.82,2395.82,1
POL-007863,2026-03-01,2395.82,2395.82,1
POL-007863,2026-04-01,2395.82,2395.82,1
POL-007863,2026-05-01,2395.82,2395.82,1
POL-007863,2026-06-01,2395.82,2395.82,1
POL-007864,2026-01-01,119.45,119.45,1
POL-007864,2026-02-01,119.45,119.45,1
POL-007864,2026-03-01,119.45,119.45,1
POL-007864,2026-04-01,119.45,119.45,1
POL-007864,2026-05-01,119.45,119.45,1
POL-007864,2026-06-01,119.45,119.45,1
POL-007865,2026-01-01,397.8,397.8,1
POL-007865,2026-02-01,397.8,397.8,1
POL-007865,2026-03-01,397.8,397.8,1
POL-007865,2026-04-01,397.8,397.8,1
POL-007865,2026-05-01,397.8,397.8,1
POL-007865,2026-06-01,397.8,397.8,1
POL-007866,2026-01-01,59.37,59.37,1
POL-007866,2026-02-01,59.37,59.37,1
POL-007866,2026-03-01,59.37,0.0,0
POL-007866,2026-04-01,59.37,59.37,1
POL-007866,2026-05-01,59.37,59.37,1
POL-007866,2026-06-01,59.37,0.0,0
POL-007867,2026-01-01,68.14,68.14,1
POL-007867,2026-02-01,68.14,68.14,1
POL-007867,2026-03-01,68.14,68.14,1
POL-007867,2026-04-01,68.14,68.14,1
POL-007867,2026-05-01,68.14,68.14,1
POL-007867,2026-06-01,68.14,68.14,1
POL-007868,2026-01-01,61.07,61.07,1
POL-007868,2026-02-01,61.07,61.07,1
POL-007868,2026-03-01,61.07,61.07,1
POL-007868,2026-04-01,61.07,61.07,1
POL-007868,2026-05-01,61.07,61.07,1
POL-007868,2026-06-01,61.07,61.07,1
POL-007869,2026-01-01,81.96,81.96,1
POL-007869,2026-02-01,81.96,81.96,1
POL-007869,2026-03-01,81.96,81.96,1
POL-007869,2026-04-01,81.96,81.96,1
POL-007869,2026-05-01,81.96,81.96,1
POL-007869,2026-06-01,81.96,81.96,1
POL-007870,2026-01-01,1296.69,1296.69,1
POL-007870,2026-02-01,1296.69,1296.69,1
POL-007870,2026-03-01,1296.69,1296.69,1
POL-007870,2026-04-01,1296.69,1296.69,1
POL-007870,2026-05-01,1296.69,0.0,0
POL-007870,2026-06-01,1296.69,1296.69,1
POL-007871,2026-01-01,130.1,130.1,1
POL-007871,2026-02-01,130.1,130.1,1
POL-007871,2026-03-01,130.1,130.1,1
POL-007871,2026-04-01,130.1,130.1,1
POL-007871,2026-05-01,130.1,130.1,1
POL-007871,2026-06-01,130.1,130.1,1
POL-007872,2026-01-01,265.5,265.5,1
POL-007872,2026-02-01,265.5,265.5,1
POL-007872,2026-03-01,265.5,265.5,1
POL-007872,2026-04-01,265.5,265.5,1
POL-007872,2026-05-01,265.5,265.5,1
POL-007872,2026-06-01,265.5,265.5,1
POL-007873,2026-01-01,163.52,163.52,1
POL-007873,2026-02-01,163.52,163.52,1
POL-007873,2026-03-01,163.52,163.52,1
POL-007873,2026-04-01,163.52,163.52,1
POL-007873,2026-05-01,163.52,163.52,1
POL-007873,2026-06-01,163.52,163.52,1
POL-007874,2026-01-01,79.5,79.5,1
POL-007874,2026-02-01,79.5,79.5,1
POL-007874,2026-03-01,79.5,79.5,1
POL-007874,2026-04-01,79.5,79.5,1
POL-007874,2026-05-01,79.5,79.5,1
POL-007874,2026-06-01,79.5,79.5,1
POL-007875,2026-01-01,1155.52,1155.52,1
POL-007875,2026-02-01,1155.52,1155.52,1
POL-007875,2026-03-01,1155.52,1155.52,1
POL-007875,2026-04-01,1155.52,1155.52,1
POL-007875,2026-05-01,1155.52,1155.52,1
POL-007875,2026-06-01,1155.52,1155.52,1
POL-007876,2026-01-01,228.24,228.24,1
POL-007876,2026-02-01,228.24,228.24,1
POL-007876,2026-03-01,228.24,228.24,1
POL-007876,2026-04-01,228.24,228.24,1
POL-007876,2026-05-01,228.24,228.24,1
POL-007876,2026-06-01,228.24,228.24,1
POL-007877,2026-01-01,59.04,59.04,1
POL-007877,2026-02-01,59.04,59.04,1
POL-007877,2026-03-01,59.04,59.04,1
POL-007877,2026-04-01,59.04,0.0,0
POL-007877,2026-05-01,59.04,59.04,1
POL-007877,2026-06-01,59.04,59.04,1
POL-007878,2026-01-01,140.36,140.36,1
POL-007878,2026-02-01,140.36,140.36,1
POL-007878,2026-03-01,140.36,140.36,1
POL-007878,2026-04-01,140.36,140.36,1
POL-007878,2026-05-01,140.36,140.36,1
POL-007878,2026-06-01,140.36,140.36,1
POL-007879,2026-01-01,67.83,0.0,0
POL-007879,2026-02-01,67.83,67.83,1
POL-007879,2026-03-01,67.83,67.83,1
POL-007879,2026-04-01,67.83,67.83,1
POL-007879,2026-05-01,67.83,67.83,1
POL-007879,2026-06-01,67.83,67.83,1
POL-007880,2026-01-01,203.83,0.0,0
POL-007880,2026-02-01,203.83,203.83,1
POL-007880,2026-03-01,203.83,0.0,0
POL-007880,2026-04-01,203.83,203.83,1
POL-007880,2026-05-01,203.83,203.83,1
POL-007880,2026-06-01,203.83,203.83,1
POL-007881,2026-01-01,122.36,122.36,1
POL-007881,2026-02-01,122.36,0.0,0
POL-007881,2026-03-01,122.36,122.36,1
POL-007881,2026-04-01,122.36,0.0,0
POL-007881,2026-05-01,122.36,122.36,1
POL-007881,2026-06-01,122.36,0.0,0
POL-007882,2026-01-01,1212.85,1212.85,1
POL-007882,2026-02-01,1212.85,0.0,0
POL-007882,2026-03-01,1212.85,1212.85,1
POL-007882,2026-04-01,1212.85,1212.85,1
POL-007882,2026-05-01,1212.85,1212.85,1
POL-007882,2026-06-01,1212.85,1212.85,1
POL-007883,2026-01-01,1050.57,1050.57,1
POL-007883,2026-02-01,1050.57,1050.57,1
POL-007883,2026-03-01,1050.57,1050.57,1
POL-007883,2026-04-01,1050.57,1050.57,1
POL-007883,2026-05-01,1050.57,0.0,0
POL-007883,2026-06-01,1050.57,0.0,0
POL-007884,2026-01-01,59.79,59.79,1
POL-007884,2026-02-01,59.79,59.79,1
POL-007884,2026-03-01,59.79,59.79,1
POL-007884,2026-04-01,59.79,59.79,1
POL-007884,2026-05-01,59.79,59.79,1
POL-007884,2026-06-01,59.79,59.79,1
POL-007885,2026-01-01,61.01,61.01,1
POL-007885,2026-02-01,61.01,0.0,0
POL-007885,2026-03-01,61.01,61.01,1
POL-007885,2026-04-01,61.01,61.01,1
POL-007885,2026-05-01,61.01,61.01,1
POL-007885,2026-06-01,61.01,61.01,1
POL-007886,2026-01-01,1212.01,1212.01,1
POL-007886,2026-02-01,1212.01,1212.01,1
POL-007886,2026-03-01,1212.01,0.0,0
POL-007886,2026-04-01,1212.01,1212.01,1
POL-007886,2026-05-01,1212.01,1212.01,1
POL-007886,2026-06-01,1212.01,1212.01,1
POL-007887,2026-01-01,125.42,125.42,1
POL-007887,2026-02-01,125.42,125.42,1
POL-007887,2026-03-01,125.42,0.0,0
POL-007887,2026-04-01,125.42,125.42,1
POL-007887,2026-05-01,125.42,125.42,1
POL-007887,2026-06-01,125.42,125.42,1
POL-007888,2026-01-01,125.51,125.51,1
POL-007888,2026-02-01,125.51,125.51,1
POL-007888,2026-03-01,125.51,125.51,1
POL-007888,2026-04-01,125.51,125.51,1
POL-007888,2026-05-01,125.51,125.51,1
POL-007888,2026-06-01,125.51,125.51,1
POL-007889,2026-01-01,250.8,250.8,1
POL-007889,2026-02-01,250.8,250.8,1
POL-007889,2026-03-01,250.8,250.8,1
POL-007889,2026-04-01,250.8,250.8,1
POL-007889,2026-05-01,250.8,250.8,1
POL-007889,2026-06-01,250.8,250.8,1
POL-007890,2026-01-01,128.44,128.44,1
POL-007890,2026-02-01,128.44,128.44,1
POL-007890,2026-03-01,128.44,128.44,1
POL-007890,2026-04-01,128.44,128.44,1
POL-007890,2026-05-01,128.44,0.0,0
POL-007890,2026-06-01,128.44,128.44,1
POL-007891,2026-01-01,267.33,267.33,1
POL-007891,2026-02-01,267.33,267.33,1
POL-007891,2026-03-01,267.33,267.33,1
POL-007891,2026-04-01,267.33,267.33,1
POL-007891,2026-05-01,267.33,267.33,1
POL-007891,2026-06-01,267.33,267.33,1
POL-007892,2026-01-01,1238.04,1238.04,1
POL-007892,2026-02-01,1238.04,0.0,0
POL-007892,2026-03-01,1238.04,1238.04,1
POL-007892,2026-04-01,1238.04,1238.04,1
POL-007892,2026-05-01,1238.04,1238.04,1
POL-007892,2026-06-01,1238.04,1238.04,1
POL-007893,2026-01-01,274.32,274.32,1
POL-007893,2026-02-01,274.32,274.32,1
POL-007893,2026-03-01,274.32,274.32,1
POL-007893,2026-04-01,274.32,274.32,1
POL-007893,2026-05-01,274.32,274.32,1
POL-007893,2026-06-01,274.32,274.32,1
POL-007894,2026-01-01,157.5,157.5,1
POL-007894,2026-02-01,157.5,157.5,1
POL-007894,2026-03-01,157.5,157.5,1
POL-007894,2026-04-01,157.5,157.5,1
POL-007894,2026-05-01,157.5,157.5,1
POL-007894,2026-06-01,157.5,157.5,1
POL-007895,2026-01-01,79.57,79.57,1
POL-007895,2026-02-01,79.57,79.57,1
POL-007895,2026-03-01,79.57,79.57,1
POL-007895,2026-04-01,79.57,79.57,1
POL-007895,2026-05-01,79.57,79.57,1
POL-007895,2026-06-01,79.57,79.57,1
POL-007896,2026-01-01,1955.1,1955.1,1
POL-007896,2026-02-01,1955.1,1955.1,1
POL-007896,2026-03-01,1955.1,0.0,0
POL-007896,2026-04-01,1955.1,1955.1,1
POL-007896,2026-05-01,1955.1,0.0,0
POL-007896,2026-06-01,1955.1,0.0,0
POL-007897,2026-01-01,258.92,258.92,1
POL-007897,2026-02-01,258.92,258.92,1
POL-007897,2026-03-01,258.92,258.92,1
POL-007897,2026-04-01,258.92,258.92,1
POL-007897,2026-05-01,258.92,258.92,1
POL-007897,2026-06-01,258.92,258.92,1
POL-007898,2026-01-01,269.1,0.0,0
POL-007898,2026-02-01,269.1,269.1,1
POL-007898,2026-03-01,269.1,0.0,0
POL-007898,2026-04-01,269.1,0.0,0
POL-007898,2026-05-01,269.1,269.1,1
POL-007898,2026-06-01,269.1,0.0,0
POL-007899,2026-01-01,62.49,62.49,1
POL-007899,2026-02-01,62.49,62.49,1
POL-007899,2026-03-01,62.49,0.0,0
POL-007899,2026-04-01,62.49,62.49,1
POL-007899,2026-05-01,62.49,62.49,1
POL-007899,2026-06-01,62.49,62.49,1
POL-007900,2026-01-01,1078.14,1078.14,1
POL-007900,2026-02-01,1078.14,1078.14,1
POL-007900,2026-03-01,1078.14,1078.14,1
POL-007900,2026-04-01,1078.14,1078.14,1
POL-007900,2026-05-01,1078.14,1078.14,1
POL-007900,2026-06-01,1078.14,1078.14,1
POL-007901,2026-01-01,129.93,129.93,1
POL-007901,2026-02-01,129.93,129.93,1
POL-007901,2026-03-01,129.93,129.93,1
POL-007901,2026-04-01,129.93,129.93,1
POL-007901,2026-05-01,129.93,129.93,1
POL-007901,2026-06-01,129.93,0.0,0
POL-007902,2026-01-01,1989.22,1989.22,1
POL-007902,2026-02-01,1989.22,1989.22,1
POL-007902,2026-03-01,1989.22,1989.22,1
POL-007902,2026-04-01,1989.22,1989.22,1
POL-007902,2026-05-01,1989.22,1989.22,1
POL-007902,2026-06-01,1989.22,1989.22,1
POL-007903,2026-01-01,64.29,64.29,1
POL-007903,2026-02-01,64.29,64.29,1
POL-007903,2026-03-01,64.29,64.29,1
POL-007903,2026-04-01,64.29,64.29,1
POL-007903,2026-05-01,64.29,64.29,1
POL-007903,2026-06-01,64.29,64.29,1
POL-007904,2026-01-01,128.5,128.5,1
POL-007904,2026-02-01,128.5,128.5,1
POL-007904,2026-03-01,128.5,128.5,1
POL-007904,2026-04-01,128.5,128.5,1
POL-007904,2026-05-01,128.5,128.5,1
POL-007904,2026-06-01,128.5,128.5,1
POL-007905,2026-01-01,69.27,69.27,1
POL-007905,2026-02-01,69.27,69.27,1
POL-007905,2026-03-01,69.27,69.27,1
POL-007905,2026-04-01,69.27,69.27,1
POL-007905,2026-05-01,69.27,69.27,1
POL-007905,2026-06-01,69.27,69.27,1
POL-007906,2026-01-01,133.18,133.18,1
POL-007906,2026-02-01,133.18,133.18,1
POL-007906,2026-03-01,133.18,0.0,0
POL-007906,2026-04-01,133.18,133.18,1
POL-007906,2026-05-01,133.18,133.18,1
POL-007906,2026-06-01,133.18,133.18,1
POL-007907,2026-01-01,2072.31,2072.31,1
POL-007907,2026-02-01,2072.31,2072.31,1
POL-007907,2026-03-01,2072.31,2072.31,1
POL-007907,2026-04-01,2072.31,2072.31,1
POL-007907,2026-05-01,2072.31,2072.31,1
POL-007907,2026-06-01,2072.31,2072.31,1
POL-007908,2026-01-01,143.73,143.73,1
POL-007908,2026-02-01,143.73,143.73,1
POL-007908,2026-03-01,143.73,143.73,1
POL-007908,2026-04-01,143.73,143.73,1
POL-007908,2026-05-01,143.73,143.73,1
POL-007908,2026-06-01,143.73,143.73,1
POL-007909,2026-01-01,546.79,546.79,1
POL-007909,2026-02-01,546.79,546.79,1
POL-007909,2026-03-01,546.79,546.79,1
POL-007909,2026-04-01,546.79,0.0,0
POL-007909,2026-05-01,546.79,546.79,1
POL-007909,2026-06-01,546.79,546.79,1
POL-007910,2026-01-01,467.03,467.03,1
POL-007910,2026-02-01,467.03,467.03,1
POL-007910,2026-03-01,467.03,467.03,1
POL-007910,2026-04-01,467.03,467.03,1
POL-007910,2026-05-01,467.03,0.0,0
POL-007910,2026-06-01,467.03,467.03,1
POL-007911,2026-01-01,71.38,71.38,1
POL-007911,2026-02-01,71.38,0.0,0
POL-007911,2026-03-01,71.38,71.38,1
POL-007911,2026-04-01,71.38,71.38,1
POL-007911,2026-05-01,71.38,71.38,1
POL-007911,2026-06-01,71.38,71.38,1
POL-007912,2026-01-01,257.01,257.01,1
POL-007912,2026-02-01,257.01,257.01,1
POL-007912,2026-03-01,257.01,257.01,1
POL-007912,2026-04-01,257.01,0.0,0
POL-007912,2026-05-01,257.01,257.01,1
POL-007912,2026-06-01,257.01,257.01,1
POL-007913,2026-01-01,422.47,422.47,1
POL-007913,2026-02-01,422.47,0.0,0
POL-007913,2026-03-01,422.47,0.0,0
POL-007913,2026-04-01,422.47,0.0,0
POL-007913,2026-05-01,422.47,422.47,1
POL-007913,2026-06-01,422.47,422.47,1
POL-007914,2026-01-01,204.62,204.62,1
POL-007914,2026-02-01,204.62,204.62,1
POL-007914,2026-03-01,204.62,204.62,1
POL-007914,2026-04-01,204.62,204.62,1
POL-007914,2026-05-01,204.62,204.62,1
POL-007914,2026-06-01,204.62,204.62,1
POL-007915,2026-01-01,77.85,77.85,1
POL-007915,2026-02-01,77.85,77.85,1
POL-007915,2026-03-01,77.85,77.85,1
POL-007915,2026-04-01,77.85,77.85,1
POL-007915,2026-05-01,77.85,77.85,1
POL-007915,2026-06-01,77.85,77.85,1
POL-007916,2026-01-01,457.67,457.67,1
POL-007916,2026-02-01,457.67,457.67,1
POL-007916,2026-03-01,457.67,457.67,1
POL-007916,2026-04-01,457.67,0.0,0
POL-007916,2026-05-01,457.67,457.67,1
POL-007916,2026-06-01,457.67,457.67,1
POL-007917,2026-01-01,242.61,242.61,1
POL-007917,2026-02-01,242.61,242.61,1
POL-007917,2026-03-01,242.61,242.61,1
POL-007917,2026-04-01,242.61,242.61,1
POL-007917,2026-05-01,242.61,242.61,1
POL-007917,2026-06-01,242.61,242.61,1
POL-007918,2026-01-01,2217.91,0.0,0
POL-007918,2026-02-01,2217.91,2217.91,1
POL-007918,2026-03-01,2217.91,2217.91,1
POL-007918,2026-04-01,2217.91,2217.91,1
POL-007918,2026-05-01,2217.91,2217.91,1
POL-007918,2026-06-01,2217.91,2217.91,1
POL-007919,2026-01-01,266.64,266.64,1
POL-007919,2026-02-01,266.64,0.0,0
POL-007919,2026-03-01,266.64,266.64,1
POL-007919,2026-04-01,266.64,266.64,1
POL-007919,2026-05-01,266.64,0.0,0
POL-007919,2026-06-01,266.64,0.0,0
POL-007920,2026-01-01,117.77,117.77,1
POL-007920,2026-02-01,117.77,117.77,1
POL-007920,2026-03-01,117.77,117.77,1
POL-007920,2026-04-01,117.77,117.77,1
POL-007920,2026-05-01,117.77,117.77,1
POL-007920,2026-06-01,117.77,117.77,1
POL-007921,2026-01-01,162.08,162.08,1
POL-007921,2026-02-01,162.08,162.08,1
POL-007921,2026-03-01,162.08,162.08,1
POL-007921,2026-04-01,162.08,162.08,1
POL-007921,2026-05-01,162.08,162.08,1
POL-007921,2026-06-01,162.08,162.08,1
POL-007922,2026-01-01,1017.08,1017.08,1
POL-007922,2026-02-01,1017.08,1017.08,1
POL-007922,2026-03-01,1017.08,1017.08,1
POL-007922,2026-04-01,1017.08,1017.08,1
POL-007922,2026-05-01,1017.08,1017.08,1
POL-007922,2026-06-01,1017.08,1017.08,1
POL-007923,2026-01-01,2556.68,2556.68,1
POL-007923,2026-02-01,2556.68,2556.68,1
POL-007923,2026-03-01,2556.68,2556.68,1
POL-007923,2026-04-01,2556.68,2556.68,1
POL-007923,2026-05-01,2556.68,2556.68,1
POL-007923,2026-06-01,2556.68,2556.68,1
POL-007924,2026-01-01,124.14,0.0,0
POL-007924,2026-02-01,124.14,124.14,1
POL-007924,2026-03-01,124.14,124.14,1
POL-007924,2026-04-01,124.14,0.0,0
POL-007924,2026-05-01,124.14,124.14,1
POL-007924,2026-06-01,124.14,124.14,1
POL-007925,2026-01-01,74.05,74.05,1
POL-007925,2026-02-01,74.05,74.05,1
POL-007925,2026-03-01,74.05,74.05,1
POL-007925,2026-04-01,74.05,74.05,1
POL-007925,2026-05-01,74.05,74.05,1
POL-007925,2026-06-01,74.05,74.05,1
POL-007926,2026-01-01,61.68,61.68,1
POL-007926,2026-02-01,61.68,61.68,1
POL-007926,2026-03-01,61.68,0.0,0
POL-007926,2026-04-01,61.68,61.68,1
POL-007926,2026-05-01,61.68,61.68,1
POL-007926,2026-06-01,61.68,61.68,1
POL-007927,2026-01-01,118.46,118.46,1
POL-007927,2026-02-01,118.46,118.46,1
POL-007927,2026-03-01,118.46,118.46,1
POL-007927,2026-04-01,118.46,118.46,1
POL-007927,2026-05-01,118.46,118.46,1
POL-007927,2026-06-01,118.46,118.46,1
POL-007928,2026-01-01,117.71,117.71,1
POL-007928,2026-02-01,117.71,117.71,1
POL-007928,2026-03-01,117.71,0.0,0
POL-007928,2026-04-01,117.71,117.71,1
POL-007928,2026-05-01,117.71,117.71,1
POL-007928,2026-06-01,117.71,117.71,1
POL-007929,2026-01-01,120.44,120.44,1
POL-007929,2026-02-01,120.44,120.44,1
POL-007929,2026-03-01,120.44,120.44,1
POL-007929,2026-04-01,120.44,120.44,1
POL-007929,2026-05-01,120.44,120.44,1
POL-007929,2026-06-01,120.44,120.44,1
POL-007930,2026-01-01,70.08,70.08,1
POL-007930,2026-02-01,70.08,70.08,1
POL-007930,2026-03-01,70.08,70.08,1
POL-007930,2026-04-01,70.08,70.08,1
POL-007930,2026-05-01,70.08,70.08,1
POL-007930,2026-06-01,70.08,70.08,1
POL-007931,2026-01-01,139.99,139.99,1
POL-007931,2026-02-01,139.99,139.99,1
POL-007931,2026-03-01,139.99,139.99,1
POL-007931,2026-04-01,139.99,139.99,1
POL-007931,2026-05-01,139.99,139.99,1
POL-007931,2026-06-01,139.99,139.99,1
POL-007932,2026-01-01,975.8,975.8,1
POL-007932,2026-02-01,975.8,975.8,1
POL-007932,2026-03-01,975.8,975.8,1
POL-007932,2026-04-01,975.8,975.8,1
POL-007932,2026-05-01,975.8,975.8,1
POL-007932,2026-06-01,975.8,975.8,1
POL-007933,2026-01-01,59.69,59.69,1
POL-007933,2026-02-01,59.69,59.69,1
POL-007933,2026-03-01,59.69,59.69,1
POL-007933,2026-04-01,59.69,59.69,1
POL-007933,2026-05-01,59.69,59.69,1
POL-007933,2026-06-01,59.69,59.69,1
POL-007934,2026-01-01,228.52,228.52,1
POL-007934,2026-02-01,228.52,0.0,0
POL-007934,2026-03-01,228.52,228.52,1
POL-007934,2026-04-01,228.52,228.52,1
POL-007934,2026-05-01,228.52,228.52,1
POL-007934,2026-06-01,228.52,228.52,1
POL-007935,2026-01-01,70.81,70.81,1
POL-007935,2026-02-01,70.81,70.81,1
POL-007935,2026-03-01,70.81,0.0,0
POL-007935,2026-04-01,70.81,70.81,1
POL-007935,2026-05-01,70.81,70.81,1
POL-007935,2026-06-01,70.81,70.81,1
POL-007936,2026-01-01,266.61,0.0,0
POL-007936,2026-02-01,266.61,0.0,0
POL-007936,2026-03-01,266.61,266.61,1
POL-007936,2026-04-01,266.61,266.61,1
POL-007936,2026-05-01,266.61,0.0,0
POL-007936,2026-06-01,266.61,0.0,0
POL-007937,2026-01-01,1196.64,1196.64,1
POL-007937,2026-02-01,1196.64,0.0,0
POL-007937,2026-03-01,1196.64,1196.64,1
POL-007937,2026-04-01,1196.64,1196.64,1
POL-007937,2026-05-01,1196.64,1196.64,1
POL-007937,2026-06-01,1196.64,1196.64,1
POL-007938,2026-01-01,68.91,68.91,1
POL-007938,2026-02-01,68.91,68.91,1
POL-007938,2026-03-01,68.91,68.91,1
POL-007938,2026-04-01,68.91,68.91,1
POL-007938,2026-05-01,68.91,68.91,1
POL-007938,2026-06-01,68.91,68.91,1
POL-007939,2026-01-01,405.76,405.76,1
POL-007939,2026-02-01,405.76,405.76,1
POL-007939,2026-03-01,405.76,405.76,1
POL-007939,2026-04-01,405.76,405.76,1
POL-007939,2026-05-01,405.76,0.0,0
POL-007939,2026-06-01,405.76,405.76,1
POL-007940,2026-01-01,72.84,72.84,1
POL-007940,2026-02-01,72.84,72.84,1
POL-007940,2026-03-01,72.84,72.84,1
POL-007940,2026-04-01,72.84,72.84,1
POL-007940,2026-05-01,72.84,72.84,1
POL-007940,2026-06-01,72.84,72.84,1
POL-007941,2026-01-01,146.91,146.91,1
POL-007941,2026-02-01,146.91,146.91,1
POL-007941,2026-03-01,146.91,146.91,1
POL-007941,2026-04-01,146.91,146.91,1
POL-007941,2026-05-01,146.91,146.91,1
POL-007941,2026-06-01,146.91,146.91,1
POL-007942,2026-01-01,82.37,82.37,1
POL-007942,2026-02-01,82.37,82.37,1
POL-007942,2026-03-01,82.37,82.37,1
POL-007942,2026-04-01,82.37,82.37,1
POL-007942,2026-05-01,82.37,82.37,1
POL-007942,2026-06-01,82.37,82.37,1
POL-007943,2026-01-01,163.78,163.78,1
POL-007943,2026-02-01,163.78,0.0,0
POL-007943,2026-03-01,163.78,163.78,1
POL-007943,2026-04-01,163.78,163.78,1
POL-007943,2026-05-01,163.78,163.78,1
POL-007943,2026-06-01,163.78,163.78,1
POL-007944,2026-01-01,122.63,122.63,1
POL-007944,2026-02-01,122.63,122.63,1
POL-007944,2026-03-01,122.63,122.63,1
POL-007944,2026-04-01,122.63,122.63,1
POL-007944,2026-05-01,122.63,122.63,1
POL-007944,2026-06-01,122.63,122.63,1
POL-007945,2026-01-01,258.89,258.89,1
POL-007945,2026-02-01,258.89,258.89,1
POL-007945,2026-03-01,258.89,258.89,1
POL-007945,2026-04-01,258.89,258.89,1
POL-007945,2026-05-01,258.89,258.89,1
POL-007945,2026-06-01,258.89,258.89,1
