client_id,month,active_dayz,recharge_dayz
CLI-005184,2026-05-01,16,12
CLI-005184,2026-06-01,10,8
CLI-005185,2026-01-01,14,8
CLI-005185,2026-02-01,13,11
CLI-005185,2026-03-01,14,7
CLI-005185,2026-04-01,14,12
CLI-005185,2026-05-01,11,7
CLI-005185,2026-06-01,15,12
CLI-005186,2026-01-01,13,6
CLI-005186,2026-02-01,12,9
CLI-005186,2026-03-01,13,9
CLI-005186,2026-04-01,17,8
CLI-005186,2026-05-01,18,10
CLI-005186,2026-06-01,18,13
CLI-005187,2026-01-01,7,4
CLI-005187,2026-02-01,11,6
CLI-005187,2026-03-01,12,7
CLI-005187,2026-04-01,14,12
CLI-005187,2026-05-01,8,5
CLI-005187,2026-06-01,15,11
CLI-005188,2026-01-01,14,11
CLI-005188,2026-02-01,19,10
CLI-005188,2026-03-01,11,9
CLI-005188,2026-04-01,13,10
CLI-005188,2026-05-01,17,12
CLI-005188,2026-06-01,12,7
CLI-005189,2026-01-01,8,4
CLI-005189,2026-02-01,10,7
CLI-005189,2026-03-01,7,5
CLI-005189,2026-04-01,7,6
CLI-005189,2026-05-01,5,2
CLI-005189,2026-06-01,7,3
CLI-005190,2026-01-01,16,10
CLI-005190,2026-02-01,17,14
CLI-005190,2026-03-01,15,10
CLI-005190,2026-04-01,17,14
CLI-005190,2026-05-01,17,13
CLI-005190,2026-06-01,18,14
CLI-005191,2026-01-01,8,4
CLI-005191,2026-02-01,10,6
CLI-005191,2026-03-01,14,10
CLI-005191,2026-04-01,14,8
CLI-005191,2026-05-01,11,6
CLI-005191,2026-06-01,9,7
CLI-005192,2026-01-01,4,3
CLI-005192,2026-02-01,9,7
CLI-005192,2026-03-01,10,7
CLI-005192,2026-04-01,9,7
CLI-005192,2026-05-01,8,6
CLI-005192,2026-06-01,7,5
CLI-005193,2026-01-01,13,11
CLI-005193,2026-02-01,12,6
CLI-005193,2026-03-01,12,6
CLI-005193,2026-04-01,15,12
CLI-005193,2026-05-01,13,6
CLI-005193,2026-06-01,9,5
CLI-005194,2026-01-01,16,9
CLI-005194,2026-02-01,16,11
CLI-005194,2026-03-01,16,10
CLI-005194,2026-04-01,20,10
CLI-005194,2026-05-01,14,8
CLI-005194,2026-06-01,21,14
CLI-005195,2026-01-01,16,11
CLI-005195,2026-02-01,16,12
CLI-005195,2026-03-01,12,6
CLI-005195,2026-04-01,14,11
CLI-005195,2026-05-01,16,12
CLI-005195,2026-06-01,17,8
CLI-005196,2026-01-01,12,6
CLI-005196,2026-02-01,12,9
CLI-005196,2026-03-01,14,8
CLI-005196,2026-04-01,14,11
CLI-005196,2026-05-01,15,11
CLI-005196,2026-06-01,15,13
CLI-005197,2026-01-01,11,9
CLI-005197,2026-02-01,14,7
CLI-005197,2026-03-01,12,6
CLI-005197,2026-04-01,9,6
CLI-005197,2026-05-01,9,5
CLI-005197,2026-06-01,7,6
CLI-005198,2026-01-01,19,13
CLI-005198,2026-02-01,16,12
CLI-005198,2026-03-01,15,8
CLI-005198,2026-04-01,19,12
CLI-005198,2026-05-01,21,12
CLI-005198,2026-06-01,16,9
CLI-005199,2026-01-01,9,6
CLI-005199,2026-02-01,13,9
CLI-005199,2026-03-01,12,6
CLI-005199,2026-04-01,10,8
CLI-005199,2026-05-01,13,9
CLI-005199,2026-06-01,10,5
CLI-005200,2026-01-01,17,12
CLI-005200,2026-02-01,14,11
CLI-005200,2026-03-01,19,12
CLI-005200,2026-04-01,18,11
CLI-005200,2026-05-01,15,9
CLI-005200,2026-06-01,15,12
CLI-005201,2026-01-01,9,4
CLI-005201,2026-02-01,14,8
CLI-005201,2026-03-01,13,7
CLI-005201,2026-04-01,8,6
CLI-005201,2026-05-01,10,7
CLI-005201,2026-06-01,15,12
CLI-005202,2026-01-01,18,14
CLI-005202,2026-02-01,17,10
CLI-005202,2026-03-01,19,14
CLI-005202,2026-04-01,19,9
CLI-005202,2026-05-01,12,9
CLI-005202,2026-06-01,15,13
CLI-005204,2026-01-01,18,10
CLI-005204,2026-02-01,10,6
CLI-005204,2026-03-01,13,6
CLI-005204,2026-04-01,12,7
CLI-005204,2026-05-01,10,6
CLI-005204,2026-06-01,14,8
CLI-005205,2026-01-01,10,6
CLI-005205,2026-02-01,8,6
CLI-005205,2026-03-01,9,7
CLI-005205,2026-04-01,7,5
CLI-005205,2026-05-01,8,4
CLI-005205,2026-06-01,7,6
CLI-005208,2026-01-01,17,8
CLI-005208,2026-02-01,12,6
CLI-005208,2026-03-01,15,11
CLI-005208,2026-04-01,14,11
CLI-005208,2026-05-01,16,12
CLI-005208,2026-06-01,13,10
CLI-005209,2026-01-01,13,8
CLI-005209,2026-02-01,13,7
CLI-005209,2026-03-01,9,6
CLI-005209,2026-04-01,13,9
CLI-005209,2026-05-01,9,4
CLI-005209,2026-06-01,11,9
CLI-005210,2026-01-01,18,11
CLI-005210,2026-02-01,19,11
CLI-005210,2026-03-01,17,13
CLI-005210,2026-04-01,15,13
CLI-005210,2026-05-01,16,9
CLI-005210,2026-06-01,21,11
CLI-005212,2026-01-01,18,14
CLI-005212,2026-02-01,18,14
CLI-005212,2026-03-01,18,10
CLI-005212,2026-04-01,19,12
CLI-005212,2026-05-01,21,14
CLI-005212,2026-06-01,17,14
CLI-005213,2026-01-01,18,13
CLI-005213,2026-02-01,21,14
CLI-005213,2026-03-01,14,7
CLI-005213,2026-04-01,17,10
CLI-005213,2026-05-01,17,13
CLI-005213,2026-06-01,14,7
CLI-005214,2026-01-01,10,8
CLI-005214,2026-02-01,11,7
CLI-005214,2026-03-01,15,8
CLI-005214,2026-04-01,13,10
CLI-005214,2026-05-01,10,6
CLI-005214,2026-06-01,7,5
CLI-005215,2026-01-01,16,12
CLI-005215,2026-02-01,19,9
CLI-005215,2026-03-01,16,12
CLI-005215,2026-04-01,11,6
CLI-005215,2026-05-01,17,11
CLI-005215,2026-06-01,20,14
CLI-005216,2026-01-01,21,11
CLI-005216,2026-02-01,19,13
CLI-005216,2026-03-01,19,14
CLI-005216,2026-04-01,18,11
CLI-005216,2026-05-01,17,12
CLI-005216,2026-06-01,21,14
CLI-005217,2026-01-01,10,7
CLI-005217,2026-02-01,8,5
CLI-005217,2026-03-01,7,5
CLI-005217,2026-04-01,10,5
CLI-005217,2026-05-01,4,2
CLI-005217,2026-06-01,10,8
CLI-005218,2026-01-01,10,5
CLI-005218,2026-02-01,8,6
CLI-005218,2026-03-01,15,12
CLI-005218,2026-04-01,14,11
CLI-005218,2026-05-01,13,6
CLI-005218,2026-06-01,12,7
CLI-005221,2026-01-01,10,6
CLI-005221,2026-02-01,17,8
CLI-005221,2026-03-01,14,7
CLI-005221,2026-04-01,14,7
CLI-005221,2026-05-01,12,9
CLI-005221,2026-06-01,10,5
CLI-005222,2026-01-01,20,13
CLI-005222,2026-02-01,18,13
CLI-005222,2026-03-01,18,14
CLI-005222,2026-04-01,21,13
CLI-005222,2026-05-01,17,9
CLI-005222,2026-06-01,20,11
CLI-005223,2026-01-01,10,7
CLI-005223,2026-02-01,12,8
CLI-005223,2026-03-01,15,7
CLI-005223,2026-04-01,12,10
CLI-005223,2026-05-01,13,9
CLI-005223,2026-06-01,13,9
CLI-005224,2026-01-01,17,12
CLI-005224,2026-02-01,15,8
CLI-005224,2026-03-01,19,10
CLI-005224,2026-04-01,17,13
CLI-005224,2026-05-01,18,9
CLI-005224,2026-06-01,21,14
CLI-005225,2026-01-01,10,6
CLI-005225,2026-02-01,7,5
CLI-005225,2026-03-01,5,3
CLI-005225,2026-04-01,10,5
CLI-005225,2026-05-01,8,5
CLI-005225,2026-06-01,12,9
CLI-005227,2026-01-01,9,6
CLI-005227,2026-02-01,10,6
CLI-005227,2026-03-01,11,8
CLI-005227,2026-04-01,12,7
CLI-005227,2026-05-01,9,5
CLI-005227,2026-06-01,9,6
CLI-005228,2026-01-01,16,8
CLI-005228,2026-02-01,8,5
CLI-005228,2026-03-01,14,7
CLI-005228,2026-04-01,15,8
CLI-005228,2026-05-01,12,8
CLI-005228,2026-06-01,17,14
CLI-005229,2026-01-01,16,11
CLI-005229,2026-02-01,12,6
CLI-005229,2026-03-01,13,10
CLI-005229,2026-04-01,16,10
CLI-005229,2026-05-01,16,12
CLI-005229,2026-06-01,9,6
CLI-005231,2026-01-01,11,7
CLI-005231,2026-02-01,10,8
CLI-005231,2026-03-01,10,6
CLI-005231,2026-04-01,8,7
CLI-005231,2026-05-01,10,8
CLI-005231,2026-06-01,10,6
CLI-005232,2026-01-01,16,14
CLI-005232,2026-02-01,20,10
CLI-005232,2026-03-01,18,11
CLI-005232,2026-04-01,16,10
CLI-005232,2026-05-01,14,10
CLI-005232,2026-06-01,19,10
CLI-005233,2026-01-01,19,10
CLI-005233,2026-02-01,13,9
CLI-005233,2026-03-01,16,13
CLI-005233,2026-04-01,14,8
CLI-005233,2026-05-01,17,14
CLI-005233,2026-06-01,16,10
CLI-005234,2026-01-01,16,8
CLI-005234,2026-02-01,17,11
CLI-005234,2026-03-01,15,7
CLI-005234,2026-04-01,17,13
CLI-005234,2026-05-01,16,12
CLI-005234,2026-06-01,20,14
CLI-005235,2026-01-01,6,3
CLI-005235,2026-02-01,9,7
CLI-005235,2026-03-01,12,6
CLI-005235,2026-04-01,7,5
CLI-005235,2026-05-01,6,5
CLI-005235,2026-06-01,8,6
CLI-005236,2026-01-01,20,13
CLI-005236,2026-02-01,13,10
CLI-005236,2026-03-01,14,8
CLI-005236,2026-04-01,18,14
CLI-005236,2026-05-01,18,14
CLI-005236,2026-06-01,18,13
CLI-005237,2026-01-01,15,9
CLI-005237,2026-02-01,13,8
CLI-005237,2026-03-01,15,11
CLI-005237,2026-04-01,17,9
CLI-005237,2026-05-01,21,14
CLI-005237,2026-06-01,17,10
CLI-005238,2026-01-01,18,14
CLI-005238,2026-02-01,19,12
CLI-005238,2026-03-01,21,14
CLI-005238,2026-04-01,18,12
CLI-005238,2026-05-01,17,13
CLI-005238,2026-06-01,17,12
CLI-005240,2026-01-01,15,12
CLI-005240,2026-02-01,18,14
CLI-005240,2026-03-01,17,13
CLI-005240,2026-04-01,18,14
CLI-005240,2026-05-01,18,9
CLI-005240,2026-06-01,14,7
CLI-005242,2026-01-01,17,13
CLI-005242,2026-02-01,12,6
CLI-005242,2026-03-01,16,10
CLI-005242,2026-04-01,15,10
CLI-005242,2026-05-01,17,13
CLI-005242,2026-06-01,13,8
CLI-005243,2026-01-01,12,8
CLI-005243,2026-02-01,9,4
CLI-005243,2026-03-01,10,6
CLI-005243,2026-04-01,14,9
CLI-005243,2026-05-01,14,12
CLI-005243,2026-06-01,16,9
CLI-005246,2026-01-01,14,11
CLI-005246,2026-02-01,13,6
CLI-005246,2026-03-01,9,7
CLI-005246,2026-04-01,10,8
CLI-005246,2026-05-01,6,4
CLI-005246,2026-06-01,7,5
CLI-005247,2026-01-01,20,12
CLI-005247,2026-02-01,20,14
CLI-005247,2026-03-01,21,11
CLI-005247,2026-04-01,17,14
CLI-005247,2026-05-01,15,9
CLI-005247,2026-06-01,21,14
CLI-005248,2026-01-01,6,3
CLI-005248,2026-02-01,9,5
CLI-005248,2026-03-01,5,3
CLI-005248,2026-04-01,8,6
CLI-005248,2026-05-01,6,4
CLI-005248,2026-06-01,9,6
CLI-005249,2026-01-01,8,5
CLI-005249,2026-02-01,9,5
CLI-005249,2026-03-01,11,6
CLI-005249,2026-04-01,7,3
CLI-005249,2026-05-01,13,9
CLI-005249,2026-06-01,7,5
CLI-005250,2026-01-01,18,14
CLI-005250,2026-02-01,17,9
CLI-005250,2026-03-01,17,9
CLI-005250,2026-04-01,18,12
CLI-005250,2026-05-01,16,10
CLI-005250,2026-06-01,15,13
CLI-005252,2026-01-01,18,13
CLI-005252,2026-02-01,19,11
CLI-005252,2026-03-01,17,14
CLI-005252,2026-04-01,21,12
CLI-005252,2026-05-01,19,9
CLI-005252,2026-06-01,21,12
CLI-005255,2026-01-01,6,4
CLI-005255,2026-02-01,8,5
CLI-005255,2026-03-01,10,8
CLI-005255,2026-04-01,7,3
CLI-005255,2026-05-01,8,4
CLI-005255,2026-06-01,6,3
CLI-005256,2026-01-01,9,6
CLI-005256,2026-02-01,10,6
CLI-005256,2026-03-01,11,6
CLI-005256,2026-04-01,11,8
CLI-005256,2026-05-01,8,4
CLI-005256,2026-06-01,14,11
CLI-005259,2026-01-01,6,4
CLI-005259,2026-02-01,7,3
CLI-005259,2026-03-01,9,4
CLI-005259,2026-04-01,8,5
CLI-005259,2026-05-01,6,4
CLI-005259,2026-06-01,7,5
CLI-005260,2026-01-01,9,7
CLI-005260,2026-02-01,12,8
CLI-005260,2026-03-01,10,6
CLI-005260,2026-04-01,10,7
CLI-005260,2026-05-01,8,4
CLI-005260,2026-06-01,10,7
CLI-005261,2026-01-01,8,5
CLI-005261,2026-02-01,7,4
CLI-005261,2026-03-01,11,9
CLI-005261,2026-04-01,8,6
CLI-005261,2026-05-01,8,5
CLI-005261,2026-06-01,10,6
CLI-005262,2026-01-01,1,0
CLI-005262,2026-02-01,6,4
CLI-005262,2026-03-01,7,4
CLI-005262,2026-04-01,10,6
CLI-005262,2026-05-01,11,7
CLI-005262,2026-06-01,9,6
CLI-005263,2026-01-01,12,6
CLI-005263,2026-02-01,17,11
CLI-005263,2026-03-01,11,5
CLI-005263,2026-04-01,15,12
CLI-005263,2026-05-01,18,9
CLI-005263,2026-06-01,17,14
CLI-005264,2026-01-01,15,8
CLI-005264,2026-02-01,13,6
CLI-005264,2026-03-01,12,7
CLI-005264,2026-04-01,18,12
CLI-005264,2026-05-01,14,9
CLI-005264,2026-06-01,10,8
CLI-005265,2026-01-01,19,14
CLI-005265,2026-02-01,20,14
CLI-005265,2026-03-01,21,14
CLI-005265,2026-04-01,18,14
CLI-005265,2026-05-01,19,10
CLI-005265,2026-06-01,14,9
CLI-005266,2026-01-01,13,9
CLI-005266,2026-02-01,10,8
CLI-005266,2026-03-01,11,6
CLI-005266,2026-04-01,9,6
CLI-005266,2026-05-01,7,4
CLI-005266,2026-06-01,11,6
CLI-005267,2026-01-01,16,13
CLI-005267,2026-02-01,19,9
CLI-005267,2026-03-01,17,11
CLI-005267,2026-04-01,21,13
CLI-005267,2026-05-01,12,8
CLI-005267,2026-06-01,14,8
CLI-005268,2026-01-01,6,4
CLI-005268,2026-02-01,2,1
CLI-005268,2026-03-01,8,6
CLI-005268,2026-04-01,7,4
CLI-005268,2026-05-01,3,2
CLI-005268,2026-06-01,8,6
CLI-005269,2026-01-01,11,7
CLI-005269,2026-02-01,6,5
CLI-005269,2026-03-01,8,6
CLI-005269,2026-04-01,9,8
CLI-005269,2026-05-01,7,4
CLI-005269,2026-06-01,10,6
CLI-005270,2026-01-01,11,6
CLI-005270,2026-02-01,11,7
CLI-005270,2026-03-01,9,6
CLI-005270,2026-04-01,8,5
CLI-005270,2026-05-01,11,9
CLI-005270,2026-06-01,10,7
CLI-005271,2026-01-01,19,14
CLI-005271,2026-02-01,11,7
CLI-005271,2026-03-01,12,7
CLI-005271,2026-04-01,13,8
CLI-005271,2026-05-01,11,9
CLI-005271,2026-06-01,11,7
CLI-005272,2026-01-01,16,10
CLI-005272,2026-02-01,17,12
CLI-005272,2026-03-01,21,14
CLI-005272,2026-04-01,17,14
CLI-005272,2026-05-01,15,9
CLI-005272,2026-06-01,17,14
CLI-005274,2026-01-01,13,11
CLI-005274,2026-02-01,12,9
CLI-005274,2026-03-01,11,8
CLI-005274,2026-04-01,12,10
CLI-005274,2026-05-01,14,7
CLI-005274,2026-06-01,13,8
CLI-005275,2026-01-01,17,13
CLI-005275,2026-02-01,21,11
CLI-005275,2026-03-01,18,10
CLI-005275,2026-04-01,18,11
CLI-005275,2026-05-01,15,7
CLI-005275,2026-06-01,17,9
CLI-005276,2026-01-01,21,12
CLI-005276,2026-02-01,18,10
CLI-005276,2026-03-01,17,14
CLI-005276,2026-04-01,21,14
CLI-005276,2026-05-01,17,14
CLI-005276,2026-06-01,17,12
CLI-005277,2026-01-01,11,6
CLI-005277,2026-02-01,13,8
CLI-005277,2026-03-01,8,5
CLI-005277,2026-04-01,9,7
CLI-005277,2026-05-01,5,2
CLI-005277,2026-06-01,11,9
CLI-005279,2026-01-01,19,11
CLI-005279,2026-02-01,14,10
CLI-005279,2026-03-01,13,7
CLI-005279,2026-04-01,15,9
CLI-005279,2026-05-01,21,13
CLI-005279,2026-06-01,16,14
CLI-005280,2026-01-01,14,8
CLI-005280,2026-02-01,17,13
CLI-005280,2026-03-01,11,5
CLI-005280,2026-04-01,16,10
CLI-005280,2026-05-01,13,6
CLI-005280,2026-06-01,12,9
CLI-005281,2026-01-01,17,9
CLI-005281,2026-02-01,14,8
CLI-005281,2026-03-01,19,13
CLI-005281,2026-04-01,14,12
CLI-005281,2026-05-01,12,8
CLI-005281,2026-06-01,13,8
CLI-005282,2026-01-01,20,12
CLI-005282,2026-02-01,16,13
CLI-005282,2026-03-01,13,9
CLI-005282,2026-04-01,14,9
CLI-005282,2026-05-01,18,10
CLI-005282,2026-06-01,20,14
CLI-005283,2026-01-01,14,12
CLI-005283,2026-02-01,16,11
CLI-005283,2026-03-01,15,10
CLI-005283,2026-04-01,14,8
CLI-005283,2026-05-01,16,11
CLI-005283,2026-06-01,13,7
CLI-005284,2026-01-01,15,8
CLI-005284,2026-02-01,11,9
CLI-005284,2026-03-01,10,6
CLI-005284,2026-04-01,11,8
CLI-005284,2026-05-01,8,5
CLI-005284,2026-06-01,10,8
CLI-005286,2026-01-01,16,8
CLI-005286,2026-02-01,15,11
CLI-005286,2026-03-01,11,5
CLI-005286,2026-04-01,13,8
CLI-005286,2026-05-01,15,10
CLI-005286,2026-06-01,17,10
CLI-005287,2026-01-01,7,4
CLI-005287,2026-02-01,11,7
CLI-005287,2026-03-01,13,10
CLI-005287,2026-04-01,12,6
CLI-005287,2026-05-01,13,9
CLI-005287,2026-06-01,9,4
CLI-005288,2026-01-01,12,6
CLI-005288,2026-02-01,12,7
CLI-005288,2026-03-01,10,7
CLI-005288,2026-04-01,10,5
CLI-005288,2026-05-01,15,8
CLI-005288,2026-06-01,12,9
CLI-005290,2026-01-01,14,9
CLI-005290,2026-02-01,12,7
CLI-005290,2026-03-01,6,3
CLI-005290,2026-04-01,12,10
CLI-005290,2026-05-01,12,8
CLI-005290,2026-06-01,12,6
CLI-005291,2026-01-01,6,4
CLI-005291,2026-02-01,7,4
CLI-005291,2026-03-01,11,9
CLI-005291,2026-04-01,12,8
CLI-005291,2026-05-01,14,11
CLI-005291,2026-06-01,8,5
CLI-005292,2026-01-01,21,12
CLI-005292,2026-02-01,16,13
CLI-005292,2026-03-01,17,12
CLI-005292,2026-04-01,15,11
CLI-005292,2026-05-01,18,13
CLI-005292,2026-06-01,15,7
CLI-005293,2026-01-01,12,9
CLI-005293,2026-02-01,13,11
CLI-005293,2026-03-01,18,14
CLI-005293,2026-04-01,16,9
CLI-005293,2026-05-01,20,11
CLI-005293,2026-06-01,21,12
CLI-005294,2026-01-01,17,10
CLI-005294,2026-02-01,17,9
CLI-005294,2026-03-01,20,11
CLI-005294,2026-04-01,18,12
CLI-005294,2026-05-01,16,13
CLI-005294,2026-06-01,18,13
CLI-005295,2026-01-01,15,10
CLI-005295,2026-02-01,16,13
CLI-005295,2026-03-01,13,10
CLI-005295,2026-04-01,16,12
CLI-005295,2026-05-01,16,12
CLI-005295,2026-06-01,17,13
CLI-005296,2026-01-01,12,7
CLI-005296,2026-02-01,19,10
CLI-005296,2026-03-01,14,10
CLI-005296,2026-04-01,13,7
CLI-005296,2026-05-01,16,13
CLI-005296,2026-06-01,11,6
CLI-005299,2026-01-01,10,8
CLI-005299,2026-02-01,9,6
CLI-005299,2026-03-01,12,6
CLI-005299,2026-04-01,10,8
CLI-005299,2026-05-01,9,6
CLI-005299,2026-06-01,7,4
CLI-005300,2026-01-01,4,3
CLI-005300,2026-02-01,7,4
CLI-005300,2026-03-01,4,2
CLI-005300,2026-04-01,9,5
CLI-005300,2026-05-01,9,6
CLI-005300,2026-06-01,8,5
CLI-005302,2026-01-01,13,6
CLI-005302,2026-02-01,16,11
CLI-005302,2026-03-01,17,9
CLI-005302,2026-04-01,14,7
CLI-005302,2026-05-01,12,6
CLI-005302,2026-06-01,11,7
CLI-005308,2026-01-01,12,9
CLI-005308,2026-02-01,11,8
CLI-005308,2026-03-01,8,4
CLI-005308,2026-04-01,7,5
CLI-005308,2026-05-01,10,8
CLI-005308,2026-06-01,11,7
CLI-005309,2026-01-01,13,8
CLI-005309,2026-02-01,9,6
CLI-005309,2026-03-01,14,11
CLI-005309,2026-04-01,11,8
CLI-005309,2026-05-01,12,8
CLI-005309,2026-06-01,8,5
CLI-005310,2026-01-01,12,6
CLI-005310,2026-02-01,10,8
CLI-005310,2026-03-01,16,9
CLI-005310,2026-04-01,8,7
CLI-005310,2026-05-01,12,6
CLI-005310,2026-06-01,12,8
CLI-005311,2026-01-01,17,9
CLI-005311,2026-02-01,20,14
CLI-005311,2026-03-01,18,10
CLI-005311,2026-04-01,16,12
CLI-005311,2026-05-01,15,9
CLI-005311,2026-06-01,19,14
CLI-005312,2026-01-01,17,12
CLI-005312,2026-02-01,17,9
CLI-005312,2026-03-01,21,11
CLI-005312,2026-04-01,17,9
CLI-005312,2026-05-01,19,10
CLI-005312,2026-06-01,17,9
CLI-005313,2026-01-01,19,12
CLI-005313,2026-02-01,17,13
CLI-005313,2026-03-01,18,12
CLI-005313,2026-04-01,17,8
CLI-005313,2026-05-01,17,8
CLI-005313,2026-06-01,17,8
CLI-005314,2026-01-01,9,6
CLI-005314,2026-02-01,6,4
CLI-005314,2026-03-01,6,3
CLI-005314,2026-04-01,9,7
CLI-005314,2026-05-01,6,3
CLI-005314,2026-06-01,6,5
CLI-005317,2026-01-01,6,5
CLI-005317,2026-02-01,9,4
CLI-005317,2026-03-01,7,5
CLI-005317,2026-04-01,8,6
CLI-005317,2026-05-01,10,7
CLI-005317,2026-06-01,8,5
CLI-005320,2026-01-01,13,6
CLI-005320,2026-02-01,17,9
CLI-005320,2026-03-01,15,9
CLI-005320,2026-04-01,13,10
CLI-005320,2026-05-01,17,11
CLI-005320,2026-06-01,13,11
CLI-005321,2026-01-01,14,7
CLI-005321,2026-02-01,16,11
CLI-005321,2026-03-01,13,8
CLI-005321,2026-04-01,16,11
CLI-005321,2026-05-01,18,14
CLI-005321,2026-06-01,13,9
CLI-005323,2026-01-01,10,6
CLI-005323,2026-02-01,10,6
CLI-005323,2026-03-01,10,6
CLI-005323,2026-04-01,17,14
CLI-005323,2026-05-01,9,4
CLI-005323,2026-06-01,11,6
CLI-005324,2026-01-01,17,14
CLI-005324,2026-02-01,19,12
CLI-005324,2026-03-01,18,10
CLI-005324,2026-04-01,15,11
CLI-005324,2026-05-01,13,9
CLI-005324,2026-06-01,19,14
CLI-005325,2026-01-01,16,12
CLI-005325,2026-02-01,16,10
CLI-005325,2026-03-01,14,9
CLI-005325,2026-04-01,15,7
CLI-005325,2026-05-01,16,11
CLI-005325,2026-06-01,15,9
CLI-005326,2026-01-01,17,14
CLI-005326,2026-02-01,14,12
CLI-005326,2026-03-01,18,13
CLI-005326,2026-04-01,19,9
CLI-005326,2026-05-01,16,8
CLI-005326,2026-06-01,17,12
CLI-005327,2026-01-01,19,14
CLI-005327,2026-02-01,19,14
CLI-005327,2026-03-01,17,12
CLI-005327,2026-04-01,15,10
CLI-005327,2026-05-01,15,8
CLI-005327,2026-06-01,14,11
CLI-005328,2026-01-01,7,4
CLI-005328,2026-02-01,3,1
CLI-005328,2026-03-01,6,5
CLI-005328,2026-04-01,10,7
CLI-005328,2026-05-01,7,3
CLI-005328,2026-06-01,5,4
CLI-005330,2026-01-01,6,4
CLI-005330,2026-02-01,6,4
CLI-005330,2026-03-01,4,3
CLI-005330,2026-04-01,10,8
CLI-005330,2026-05-01,9,4
CLI-005330,2026-06-01,2,1
CLI-005331,2026-01-01,8,6
CLI-005331,2026-02-01,8,6
CLI-005331,2026-03-01,11,7
CLI-005331,2026-04-01,9,6
CLI-005331,2026-05-01,11,7
CLI-005331,2026-06-01,13,10
CLI-005332,2026-01-01,20,12
CLI-005332,2026-02-01,19,14
CLI-005332,2026-03-01,17,14
CLI-005332,2026-04-01,21,14
CLI-005332,2026-05-01,19,12
CLI-005332,2026-06-01,19,14
CLI-005333,2026-01-01,13,8
CLI-005333,2026-02-01,18,14
CLI-005333,2026-03-01,17,14
CLI-005333,2026-04-01,13,10
CLI-005333,2026-05-01,19,14
CLI-005333,2026-06-01,15,13
CLI-005334,2026-01-01,16,13
CLI-005334,2026-02-01,21,11
CLI-005334,2026-03-01,18,14
CLI-005334,2026-04-01,16,9
CLI-005334,2026-05-01,11,9
CLI-005334,2026-06-01,19,14
CLI-005335,2026-01-01,12,9
CLI-005335,2026-02-01,14,10
CLI-005335,2026-03-01,12,6
CLI-005335,2026-04-01,10,5
CLI-005335,2026-05-01,11,9
CLI-005335,2026-06-01,13,11
CLI-005339,2026-01-01,9,6
CLI-005339,2026-02-01,7,5
CLI-005339,2026-03-01,5,3
CLI-005339,2026-04-01,8,5
CLI-005339,2026-05-01,10,8
CLI-005339,2026-06-01,10,6
CLI-005340,2026-01-01,6,4
CLI-005340,2026-02-01,11,6
CLI-005340,2026-03-01,7,3
CLI-005340,2026-04-01,8,5
CLI-005340,2026-05-01,14,10
CLI-005340,2026-06-01,5,3
CLI-005341,2026-01-01,20,11
CLI-005341,2026-02-01,19,11
CLI-005341,2026-03-01,17,11
CLI-005341,2026-04-01,21,12
CLI-005341,2026-05-01,20,14
CLI-005341,2026-06-01,18,14
CLI-005342,2026-01-01,5,3
CLI-005342,2026-02-01,8,5
CLI-005342,2026-03-01,10,6
CLI-005342,2026-04-01,11,9
CLI-005342,2026-05-01,9,5
CLI-005342,2026-06-01,8,5
CLI-005343,2026-01-01,6,3
CLI-005343,2026-02-01,10,7
CLI-005343,2026-03-01,12,7
CLI-005343,2026-04-01,4,2
CLI-005343,2026-05-01,8,5
CLI-005343,2026-06-01,8,4
CLI-005345,2026-01-01,16,12
CLI-005345,2026-02-01,15,9
CLI-005345,2026-03-01,12,6
CLI-005345,2026-04-01,16,12
CLI-005345,2026-05-01,15,11
CLI-005345,2026-06-01,18,12
CLI-005348,2026-01-01,10,5
CLI-005348,2026-02-01,9,7
CLI-005348,2026-03-01,10,8
CLI-005348,2026-04-01,13,10
CLI-005348,2026-05-01,8,4
CLI-005348,2026-06-01,12,6
CLI-005349,2026-01-01,8,4
CLI-005349,2026-02-01,8,6
CLI-005349,2026-03-01,7,4
CLI-005349,2026-04-01,12,9
CLI-005349,2026-05-01,12,6
CLI-005349,2026-06-01,14,11
CLI-005352,2026-01-01,9,5
CLI-005352,2026-02-01,8,5
CLI-005352,2026-03-01,8,6
CLI-005352,2026-04-01,8,5
CLI-005352,2026-05-01,7,4
CLI-005352,2026-06-01,6,3
CLI-005353,2026-01-01,9,7
CLI-005353,2026-02-01,19,14
CLI-005353,2026-03-01,15,12
CLI-005353,2026-04-01,15,7
CLI-005353,2026-05-01,15,11
CLI-005353,2026-06-01,15,13
CLI-005354,2026-01-01,8,4
CLI-005354,2026-02-01,5,4
CLI-005354,2026-03-01,6,3
CLI-005354,2026-04-01,7,5
CLI-005354,2026-05-01,7,5
CLI-005354,2026-06-01,9,7
CLI-005355,2026-01-01,13,11
CLI-005355,2026-02-01,12,7
CLI-005355,2026-03-01,12,10
CLI-005355,2026-04-01,14,12
CLI-005355,2026-05-01,12,10
CLI-005355,2026-06-01,12,8
CLI-005356,2026-01-01,17,11
CLI-005356,2026-02-01,19,14
CLI-005356,2026-03-01,12,9
CLI-005356,2026-04-01,14,8
CLI-005356,2026-05-01,17,11
CLI-005356,2026-06-01,19,9
