client_id,market,tier,month,engagement_score
CLI-004762,South Africa,Bronze,2026-05-01,29.6
CLI-004762,South Africa,Bronze,2026-06-01,50.2
CLI-004763,Lesotho,Blue,2026-01-01,77.1
CLI-004763,Lesotho,Blue,2026-02-01,62.5
CLI-004763,Lesotho,Blue,2026-03-01,70.5
CLI-004763,Lesotho,Blue,2026-04-01,54.1
CLI-004763,Lesotho,Blue,2026-05-01,65.4
CLI-004763,Lesotho,Blue,2026-06-01,56.8
CLI-004767,Botswana,Blue,2026-01-01,46.7
CLI-004767,Botswana,Blue,2026-02-01,49.5
CLI-004767,Botswana,Blue,2026-03-01,55.4
CLI-004767,Botswana,Blue,2026-04-01,47.9
CLI-004767,Botswana,Blue,2026-05-01,60.3
CLI-004767,Botswana,Blue,2026-06-01,47.0
CLI-004768,South Africa,Silver,2026-01-01,52.5
CLI-004768,South Africa,Silver,2026-02-01,45.7
CLI-004768,South Africa,Silver,2026-03-01,43.2
CLI-004768,South Africa,Silver,2026-04-01,40.7
CLI-004768,South Africa,Silver,2026-05-01,47.4
CLI-004768,South Africa,Silver,2026-06-01,48.7
CLI-004769,South Africa,Diamond,2026-01-01,52.4
CLI-004769,South Africa,Diamond,2026-02-01,55.4
CLI-004769,South Africa,Diamond,2026-03-01,51.0
CLI-004769,South Africa,Diamond,2026-04-01,59.2
CLI-004769,South Africa,Diamond,2026-05-01,53.8
CLI-004769,South Africa,Diamond,2026-06-01,43.5
CLI-004771,Botswana,Blue,2026-01-01,89.4
CLI-004771,Botswana,Blue,2026-02-01,81.5
CLI-004771,Botswana,Blue,2026-03-01,93.4
CLI-004771,Botswana,Blue,2026-04-01,89.4
CLI-004771,Botswana,Blue,2026-05-01,98.8
CLI-004771,Botswana,Blue,2026-06-01,87.8
CLI-004772,Lesotho,Bronze,2026-01-01,78.5
CLI-004772,Lesotho,Bronze,2026-02-01,71.9
CLI-004772,Lesotho,Bronze,2026-03-01,80.1
CLI-004772,Lesotho,Bronze,2026-04-01,82.0
CLI-004772,Lesotho,Bronze,2026-05-01,66.9
CLI-004772,Lesotho,Bronze,2026-06-01,74.6
CLI-004773,South Africa,Bronze,2026-01-01,46.3
CLI-004773,South Africa,Bronze,2026-02-01,34.0
CLI-004773,South Africa,Bronze,2026-03-01,45.8
CLI-004773,South Africa,Bronze,2026-04-01,41.6
CLI-004773,South Africa,Bronze,2026-05-01,38.7
CLI-004773,South Africa,Bronze,2026-06-01,54.3
CLI-004774,South Africa,Silver,2026-01-01,60.0
CLI-004774,South Africa,Silver,2026-02-01,64.1
CLI-004774,South Africa,Silver,2026-03-01,78.8
CLI-004774,South Africa,Silver,2026-04-01,60.7
CLI-004774,South Africa,Silver,2026-05-01,53.6
CLI-004774,South Africa,Silver,2026-06-01,58.6
CLI-004775,South Africa,Bronze,2026-01-01,83.0
CLI-004775,South Africa,Bronze,2026-02-01,80.4
CLI-004775,South Africa,Bronze,2026-03-01,71.4
CLI-004775,South Africa,Bronze,2026-04-01,74.6
CLI-004775,South Africa,Bronze,2026-05-01,68.9
CLI-004775,South Africa,Bronze,2026-06-01,73.1
CLI-004776,South Africa,Bronze,2026-01-01,70.0
CLI-004776,South Africa,Bronze,2026-02-01,54.2
CLI-004776,South Africa,Bronze,2026-03-01,54.5
CLI-004776,South Africa,Bronze,2026-04-01,60.4
CLI-004776,South Africa,Bronze,2026-05-01,63.0
CLI-004776,South Africa,Bronze,2026-06-01,70.4
CLI-004777,South Africa,Blue,2026-01-01,38.8
CLI-004777,South Africa,Blue,2026-02-01,36.2
CLI-004777,South Africa,Blue,2026-03-01,43.8
CLI-004777,South Africa,Blue,2026-04-01,42.0
CLI-004777,South Africa,Blue,2026-05-01,49.2
CLI-004777,South Africa,Blue,2026-06-01,43.4
CLI-004778,South Africa,Blue,2026-01-01,82.7
CLI-004778,South Africa,Blue,2026-02-01,83.0
CLI-004778,South Africa,Blue,2026-03-01,75.6
CLI-004778,South Africa,Blue,2026-04-01,76.7
CLI-004778,South Africa,Blue,2026-05-01,65.3
CLI-004778,South Africa,Blue,2026-06-01,85.1
CLI-004779,Botswana,Blue,2026-01-01,71.7
CLI-004779,Botswana,Blue,2026-02-01,76.2
CLI-004779,Botswana,Blue,2026-03-01,71.0
CLI-004779,Botswana,Blue,2026-04-01,64.6
CLI-004779,Botswana,Blue,2026-05-01,65.6
CLI-004779,Botswana,Blue,2026-06-01,65.6
CLI-004781,Namibia,Diamond,2026-01-01,39.6
CLI-004781,Namibia,Diamond,2026-02-01,42.0
CLI-004781,Namibia,Diamond,2026-03-01,29.1
CLI-004781,Namibia,Diamond,2026-04-01,35.8
CLI-004781,Namibia,Diamond,2026-05-01,44.4
CLI-004781,Namibia,Diamond,2026-06-01,34.0
CLI-004782,Namibia,Blue,2026-01-01,52.0
CLI-004782,Namibia,Blue,2026-02-01,55.2
CLI-004782,Namibia,Blue,2026-03-01,43.3
CLI-004782,Namibia,Blue,2026-04-01,53.6
CLI-004782,Namibia,Blue,2026-05-01,58.8
CLI-004782,Namibia,Blue,2026-06-01,47.1
CLI-004783,Botswana,Bronze,2026-01-01,68.9
CLI-004783,Botswana,Bronze,2026-02-01,56.1
CLI-004783,Botswana,Bronze,2026-03-01,53.2
CLI-004783,Botswana,Bronze,2026-04-01,62.5
CLI-004783,Botswana,Bronze,2026-05-01,68.1
CLI-004783,Botswana,Bronze,2026-06-01,47.8
CLI-004784,South Africa,Bronze,2026-01-01,52.5
CLI-004784,South Africa,Bronze,2026-02-01,46.8
CLI-004784,South Africa,Bronze,2026-03-01,40.9
CLI-004784,South Africa,Bronze,2026-04-01,39.6
CLI-004784,South Africa,Bronze,2026-05-01,52.0
CLI-004784,South Africa,Bronze,2026-06-01,43.7
CLI-004785,South Africa,Blue,2026-01-01,81.7
CLI-004785,South Africa,Blue,2026-02-01,88.5
CLI-004785,South Africa,Blue,2026-03-01,82.3
CLI-004785,South Africa,Blue,2026-04-01,88.1
CLI-004785,South Africa,Blue,2026-05-01,90.1
CLI-004785,South Africa,Blue,2026-06-01,81.6
CLI-004786,South Africa,Bronze,2026-01-01,99.9
CLI-004786,South Africa,Bronze,2026-02-01,85.1
CLI-004786,South Africa,Bronze,2026-03-01,75.8
CLI-004786,South Africa,Bronze,2026-04-01,87.5
CLI-004786,South Africa,Bronze,2026-05-01,80.8
CLI-004786,South Africa,Bronze,2026-06-01,88.5
CLI-004788,South Africa,Silver,2026-01-01,56.0
CLI-004788,South Africa,Silver,2026-02-01,45.6
CLI-004788,South Africa,Silver,2026-03-01,48.6
CLI-004788,South Africa,Silver,2026-04-01,39.8
CLI-004788,South Africa,Silver,2026-05-01,65.9
CLI-004788,South Africa,Silver,2026-06-01,46.5
CLI-004789,South Africa,Diamond,2026-01-01,92.2
CLI-004789,South Africa,Diamond,2026-02-01,92.8
CLI-004789,South Africa,Diamond,2026-03-01,76.9
CLI-004789,South Africa,Diamond,2026-04-01,71.3
CLI-004789,South Africa,Diamond,2026-05-01,84.6
CLI-004789,South Africa,Diamond,2026-06-01,78.6
CLI-004790,South Africa,Blue,2026-01-01,94.2
CLI-004790,South Africa,Blue,2026-02-01,89.3
CLI-004790,South Africa,Blue,2026-03-01,90.7
CLI-004790,South Africa,Blue,2026-04-01,85.1
CLI-004790,South Africa,Blue,2026-05-01,99.3
CLI-004790,South Africa,Blue,2026-06-01,85.8
CLI-004791,Botswana,Silver,2026-01-01,43.4
CLI-004791,Botswana,Silver,2026-02-01,46.3
CLI-004791,Botswana,Silver,2026-03-01,43.0
CLI-004791,Botswana,Silver,2026-04-01,47.0
CLI-004791,Botswana,Silver,2026-05-01,42.4
CLI-004791,Botswana,Silver,2026-06-01,57.4
CLI-004793,South Africa,Blue,2026-01-01,71.6
CLI-004793,South Africa,Blue,2026-02-01,67.0
CLI-004793,South Africa,Blue,2026-03-01,73.9
CLI-004793,South Africa,Blue,2026-04-01,63.5
CLI-004793,South Africa,Blue,2026-05-01,78.2
CLI-004793,South Africa,Blue,2026-06-01,60.4
CLI-004794,South Africa,Gold,2026-01-01,40.3
CLI-004794,South Africa,Gold,2026-02-01,41.0
CLI-004794,South Africa,Gold,2026-03-01,40.4
CLI-004794,South Africa,Gold,2026-04-01,50.5
CLI-004794,South Africa,Gold,2026-05-01,27.1
CLI-004794,South Africa,Gold,2026-06-01,29.3
CLI-004797,Botswana,Bronze,2026-01-01,98.3
CLI-004797,Botswana,Bronze,2026-02-01,83.5
CLI-004797,Botswana,Bronze,2026-03-01,81.6
CLI-004797,Botswana,Bronze,2026-04-01,87.4
CLI-004797,Botswana,Bronze,2026-05-01,79.8
CLI-004797,Botswana,Bronze,2026-06-01,83.4
CLI-004798,South Africa,Bronze,2026-01-01,52.3
CLI-004798,South Africa,Bronze,2026-02-01,52.6
CLI-004798,South Africa,Bronze,2026-03-01,57.0
CLI-004798,South Africa,Bronze,2026-04-01,49.0
CLI-004798,South Africa,Bronze,2026-05-01,54.3
CLI-004798,South Africa,Bronze,2026-06-01,43.9
CLI-004800,Lesotho,Blue,2026-01-01,84.3
CLI-004800,Lesotho,Blue,2026-02-01,85.3
CLI-004800,Lesotho,Blue,2026-03-01,86.9
CLI-004800,Lesotho,Blue,2026-04-01,71.7
CLI-004800,Lesotho,Blue,2026-05-01,80.2
CLI-004800,Lesotho,Blue,2026-06-01,79.8
CLI-004802,Namibia,Diamond,2026-01-01,60.0
CLI-004802,Namibia,Diamond,2026-02-01,66.4
CLI-004802,Namibia,Diamond,2026-03-01,70.6
CLI-004802,Namibia,Diamond,2026-04-01,68.5
CLI-004802,Namibia,Diamond,2026-05-01,57.3
CLI-004802,Namibia,Diamond,2026-06-01,52.1
CLI-004803,Lesotho,Silver,2026-01-01,91.4
CLI-004803,Lesotho,Silver,2026-02-01,93.4
CLI-004803,Lesotho,Silver,2026-03-01,85.2
CLI-004803,Lesotho,Silver,2026-04-01,100.0
CLI-004803,Lesotho,Silver,2026-05-01,98.0
CLI-004803,Lesotho,Silver,2026-06-01,98.1
CLI-004804,South Africa,Silver,2026-01-01,79.0
CLI-004804,South Africa,Silver,2026-02-01,82.1
CLI-004804,South Africa,Silver,2026-03-01,76.7
CLI-004804,South Africa,Silver,2026-04-01,79.5
CLI-004804,South Africa,Silver,2026-05-01,72.4
CLI-004804,South Africa,Silver,2026-06-01,88.6
CLI-004805,Namibia,Blue,2026-01-01,36.7
CLI-004805,Namibia,Blue,2026-02-01,32.6
CLI-004805,Namibia,Blue,2026-03-01,26.8
CLI-004805,Namibia,Blue,2026-04-01,38.0
CLI-004805,Namibia,Blue,2026-05-01,32.3
CLI-004805,Namibia,Blue,2026-06-01,38.0
CLI-004806,South Africa,Silver,2026-01-01,42.8
CLI-004806,South Africa,Silver,2026-02-01,42.1
CLI-004806,South Africa,Silver,2026-03-01,43.8
CLI-004806,South Africa,Silver,2026-04-01,41.9
CLI-004806,South Africa,Silver,2026-05-01,44.1
CLI-004806,South Africa,Silver,2026-06-01,44.0
CLI-004810,Namibia,Blue,2026-01-01,74.8
CLI-004810,Namibia,Blue,2026-02-01,66.4
CLI-004810,Namibia,Blue,2026-03-01,82.9
CLI-004810,Namibia,Blue,2026-04-01,77.0
CLI-004810,Namibia,Blue,2026-05-01,79.4
CLI-004810,Namibia,Blue,2026-06-01,68.3
CLI-004811,Namibia,Blue,2026-01-01,78.1
CLI-004811,Namibia,Blue,2026-02-01,87.1
CLI-004811,Namibia,Blue,2026-03-01,80.3
CLI-004811,Namibia,Blue,2026-04-01,77.2
CLI-004811,Namibia,Blue,2026-05-01,78.3
CLI-004811,Namibia,Blue,2026-06-01,94.5
CLI-004812,South Africa,Diamond,2026-01-01,51.7
CLI-004812,South Africa,Diamond,2026-02-01,48.0
CLI-004812,South Africa,Diamond,2026-03-01,44.0
CLI-004812,South Africa,Diamond,2026-04-01,48.8
CLI-004812,South Africa,Diamond,2026-05-01,39.2
CLI-004812,South Africa,Diamond,2026-06-01,49.0
CLI-004813,Botswana,Diamond,2026-01-01,47.0
CLI-004813,Botswana,Diamond,2026-02-01,39.5
CLI-004813,Botswana,Diamond,2026-03-01,42.2
CLI-004813,Botswana,Diamond,2026-04-01,36.2
CLI-004813,Botswana,Diamond,2026-05-01,48.9
CLI-004813,Botswana,Diamond,2026-06-01,36.2
CLI-004814,Botswana,Bronze,2026-01-01,79.8
CLI-004814,Botswana,Bronze,2026-02-01,88.0
CLI-004814,Botswana,Bronze,2026-03-01,89.1
CLI-004814,Botswana,Bronze,2026-04-01,86.3
CLI-004814,Botswana,Bronze,2026-05-01,81.2
CLI-004814,Botswana,Bronze,2026-06-01,90.7
CLI-004816,South Africa,Gold,2026-01-01,92.2
CLI-004816,South Africa,Gold,2026-02-01,75.5
CLI-004816,South Africa,Gold,2026-03-01,88.0
CLI-004816,South Africa,Gold,2026-04-01,84.2
CLI-004816,South Africa,Gold,2026-05-01,79.0
CLI-004816,South Africa,Gold,2026-06-01,74.0
CLI-004817,Lesotho,Blue,2026-01-01,94.1
CLI-004817,Lesotho,Blue,2026-02-01,94.5
CLI-004817,Lesotho,Blue,2026-03-01,85.4
CLI-004817,Lesotho,Blue,2026-04-01,77.5
CLI-004817,Lesotho,Blue,2026-05-01,90.1
CLI-004817,Lesotho,Blue,2026-06-01,84.9
CLI-004818,South Africa,Silver,2026-01-01,91.9
CLI-004818,South Africa,Silver,2026-02-01,86.5
CLI-004818,South Africa,Silver,2026-03-01,100.0
CLI-004818,South Africa,Silver,2026-04-01,83.6
CLI-004818,South Africa,Silver,2026-05-01,87.7
CLI-004818,South Africa,Silver,2026-06-01,100.0
CLI-004819,South Africa,Blue,2026-01-01,77.4
CLI-004819,South Africa,Blue,2026-02-01,75.3
CLI-004819,South Africa,Blue,2026-03-01,71.8
CLI-004819,South Africa,Blue,2026-04-01,68.0
CLI-004819,South Africa,Blue,2026-05-01,68.1
CLI-004819,South Africa,Blue,2026-06-01,86.3
CLI-004821,Namibia,Blue,2026-01-01,67.1
CLI-004821,Namibia,Blue,2026-02-01,59.7
CLI-004821,Namibia,Blue,2026-03-01,60.5
CLI-004821,Namibia,Blue,2026-04-01,58.2
CLI-004821,Namibia,Blue,2026-05-01,66.4
CLI-004821,Namibia,Blue,2026-06-01,77.0
CLI-004823,Botswana,Gold,2026-01-01,85.1
CLI-004823,Botswana,Gold,2026-02-01,66.0
CLI-004823,Botswana,Gold,2026-03-01,79.1
CLI-004823,Botswana,Gold,2026-04-01,86.7
CLI-004823,Botswana,Gold,2026-05-01,77.9
CLI-004823,Botswana,Gold,2026-06-01,76.7
CLI-004825,Lesotho,Silver,2026-01-01,64.5
CLI-004825,Lesotho,Silver,2026-02-01,68.0
CLI-004825,Lesotho,Silver,2026-03-01,72.9
CLI-004825,Lesotho,Silver,2026-04-01,64.6
CLI-004825,Lesotho,Silver,2026-05-01,78.8
CLI-004825,Lesotho,Silver,2026-06-01,54.8
CLI-004826,Lesotho,Silver,2026-01-01,90.6
CLI-004826,Lesotho,Silver,2026-02-01,77.7
CLI-004826,Lesotho,Silver,2026-03-01,81.7
CLI-004826,Lesotho,Silver,2026-04-01,81.5
CLI-004826,Lesotho,Silver,2026-05-01,94.3
CLI-004826,Lesotho,Silver,2026-06-01,74.3
CLI-004827,Namibia,Diamond,2026-01-01,71.9
CLI-004827,Namibia,Diamond,2026-02-01,61.0
CLI-004827,Namibia,Diamond,2026-03-01,71.2
CLI-004827,Namibia,Diamond,2026-04-01,64.5
CLI-004827,Namibia,Diamond,2026-05-01,79.2
CLI-004827,Namibia,Diamond,2026-06-01,65.6
CLI-004829,South Africa,Bronze,2026-01-01,79.8
CLI-004829,South Africa,Bronze,2026-02-01,80.1
CLI-004829,South Africa,Bronze,2026-03-01,90.8
CLI-004829,South Africa,Bronze,2026-04-01,85.6
CLI-004829,South Africa,Bronze,2026-05-01,73.8
CLI-004829,South Africa,Bronze,2026-06-01,82.7
CLI-004831,South Africa,Blue,2026-01-01,74.0
CLI-004831,South Africa,Blue,2026-02-01,78.1
CLI-004831,South Africa,Blue,2026-03-01,62.8
CLI-004831,South Africa,Blue,2026-04-01,79.6
CLI-004831,South Africa,Blue,2026-05-01,64.9
CLI-004831,South Africa,Blue,2026-06-01,72.4
CLI-004832,South Africa,Blue,2026-01-01,78.5
CLI-004832,South Africa,Blue,2026-02-01,71.6
CLI-004832,South Africa,Blue,2026-03-01,91.5
CLI-004832,South Africa,Blue,2026-04-01,86.9
CLI-004832,South Africa,Blue,2026-05-01,81.1
CLI-004832,South Africa,Blue,2026-06-01,76.3
CLI-004833,South Africa,Blue,2026-01-01,50.2
CLI-004833,South Africa,Blue,2026-02-01,40.3
CLI-004833,South Africa,Blue,2026-03-01,48.6
CLI-004833,South Africa,Blue,2026-04-01,52.3
CLI-004833,South Africa,Blue,2026-05-01,54.6
CLI-004833,South Africa,Blue,2026-06-01,50.4
CLI-004834,South Africa,Blue,2026-01-01,52.4
CLI-004834,South Africa,Blue,2026-02-01,48.8
CLI-004834,South Africa,Blue,2026-03-01,56.5
CLI-004834,South Africa,Blue,2026-04-01,62.3
CLI-004834,South Africa,Blue,2026-05-01,61.5
CLI-004834,South Africa,Blue,2026-06-01,53.2
CLI-004835,South Africa,Blue,2026-01-01,72.0
CLI-004835,South Africa,Blue,2026-02-01,65.5
CLI-004835,South Africa,Blue,2026-03-01,79.4
CLI-004835,South Africa,Blue,2026-04-01,81.9
CLI-004835,South Africa,Blue,2026-05-01,75.6
CLI-004835,South Africa,Blue,2026-06-01,62.9
CLI-004836,South Africa,Silver,2026-01-01,54.4
CLI-004836,South Africa,Silver,2026-02-01,63.9
CLI-004836,South Africa,Silver,2026-03-01,59.7
CLI-004836,South Africa,Silver,2026-04-01,65.8
CLI-004836,South Africa,Silver,2026-05-01,60.5
CLI-004836,South Africa,Silver,2026-06-01,56.0
CLI-004838,Namibia,Silver,2026-01-01,69.9
CLI-004838,Namibia,Silver,2026-02-01,67.0
CLI-004838,Namibia,Silver,2026-03-01,54.2
CLI-004838,Namibia,Silver,2026-04-01,53.0
CLI-004838,Namibia,Silver,2026-05-01,50.7
CLI-004838,Namibia,Silver,2026-06-01,58.8
CLI-004839,Lesotho,Gold,2026-01-01,71.8
CLI-004839,Lesotho,Gold,2026-02-01,83.5
CLI-004839,Lesotho,Gold,2026-03-01,77.2
CLI-004839,Lesotho,Gold,2026-04-01,80.8
CLI-004839,Lesotho,Gold,2026-05-01,80.9
CLI-004839,Lesotho,Gold,2026-06-01,89.6
CLI-004840,South Africa,Blue,2026-01-01,63.2
CLI-004840,South Africa,Blue,2026-02-01,65.6
CLI-004840,South Africa,Blue,2026-03-01,64.2
CLI-004840,South Africa,Blue,2026-04-01,75.5
CLI-004840,South Africa,Blue,2026-05-01,59.3
CLI-004840,South Africa,Blue,2026-06-01,59.0
CLI-004841,South Africa,Gold,2026-01-01,91.7
CLI-004841,South Africa,Gold,2026-02-01,85.0
CLI-004841,South Africa,Gold,2026-03-01,100.0
CLI-004841,South Africa,Gold,2026-04-01,90.4
CLI-004841,South Africa,Gold,2026-05-01,94.1
CLI-004841,South Africa,Gold,2026-06-01,87.9
CLI-004842,South Africa,Bronze,2026-01-01,70.7
CLI-004842,South Africa,Bronze,2026-02-01,60.7
CLI-004842,South Africa,Bronze,2026-03-01,65.9
CLI-004842,South Africa,Bronze,2026-04-01,66.5
CLI-004842,South Africa,Bronze,2026-05-01,61.2
CLI-004842,South Africa,Bronze,2026-06-01,77.8
CLI-004844,South Africa,Silver,2026-01-01,72.2
CLI-004844,South Africa,Silver,2026-02-01,50.2
CLI-004844,South Africa,Silver,2026-03-01,62.8
CLI-004844,South Africa,Silver,2026-04-01,51.9
CLI-004844,South Africa,Silver,2026-05-01,67.9
CLI-004844,South Africa,Silver,2026-06-01,61.4
CLI-004845,Lesotho,Silver,2026-01-01,37.5
CLI-004845,Lesotho,Silver,2026-02-01,35.6
CLI-004845,Lesotho,Silver,2026-03-01,29.0
CLI-004845,Lesotho,Silver,2026-04-01,38.4
CLI-004845,Lesotho,Silver,2026-05-01,55.3
CLI-004845,Lesotho,Silver,2026-06-01,39.8
CLI-004846,South Africa,Bronze,2026-01-01,33.2
CLI-004846,South Africa,Bronze,2026-02-01,41.8
CLI-004846,South Africa,Bronze,2026-03-01,37.0
CLI-004846,South Africa,Bronze,2026-04-01,33.2
CLI-004846,South Africa,Bronze,2026-05-01,35.8
CLI-004846,South Africa,Bronze,2026-06-01,44.8
CLI-004847,South Africa,Blue,2026-01-01,76.6
CLI-004847,South Africa,Blue,2026-02-01,81.9
CLI-004847,South Africa,Blue,2026-03-01,83.5
CLI-004847,South Africa,Blue,2026-04-01,91.6
CLI-004847,South Africa,Blue,2026-05-01,90.1
CLI-004847,South Africa,Blue,2026-06-01,95.7
CLI-004850,South Africa,Gold,2026-01-01,56.9
CLI-004850,South Africa,Gold,2026-02-01,64.0
CLI-004850,South Africa,Gold,2026-03-01,52.9
CLI-004850,South Africa,Gold,2026-04-01,66.2
CLI-004850,South Africa,Gold,2026-05-01,59.6
CLI-004850,South Africa,Gold,2026-06-01,45.4
CLI-004851,South Africa,Blue,2026-01-01,92.2
CLI-004851,South Africa,Blue,2026-02-01,87.0
CLI-004851,South Africa,Blue,2026-03-01,84.0
CLI-004851,South Africa,Blue,2026-04-01,87.3
CLI-004851,South Africa,Blue,2026-05-01,95.0
CLI-004851,South Africa,Blue,2026-06-01,100.0
CLI-004852,South Africa,Silver,2026-01-01,79.7
CLI-004852,South Africa,Silver,2026-02-01,76.7
CLI-004852,South Africa,Silver,2026-03-01,77.5
CLI-004852,South Africa,Silver,2026-04-01,77.0
CLI-004852,South Africa,Silver,2026-05-01,82.1
CLI-004852,South Africa,Silver,2026-06-01,79.7
CLI-004853,South Africa,Bronze,2026-01-01,46.3
CLI-004853,South Africa,Bronze,2026-02-01,41.7
CLI-004853,South Africa,Bronze,2026-03-01,48.5
CLI-004853,South Africa,Bronze,2026-04-01,38.9
CLI-004853,South Africa,Bronze,2026-05-01,45.1
CLI-004853,South Africa,Bronze,2026-06-01,58.7
CLI-004854,Botswana,Bronze,2026-01-01,57.2
CLI-004854,Botswana,Bronze,2026-02-01,61.3
CLI-004854,Botswana,Bronze,2026-03-01,64.5
CLI-004854,Botswana,Bronze,2026-04-01,60.6
CLI-004854,Botswana,Bronze,2026-05-01,55.3
CLI-004854,Botswana,Bronze,2026-06-01,61.2
CLI-004856,Botswana,Blue,2026-01-01,82.6
CLI-004856,Botswana,Blue,2026-02-01,96.4
CLI-004856,Botswana,Blue,2026-03-01,90.2
CLI-004856,Botswana,Blue,2026-04-01,85.5
CLI-004856,Botswana,Blue,2026-05-01,84.8
CLI-004856,Botswana,Blue,2026-06-01,86.9
CLI-004857,Namibia,Silver,2026-01-01,80.0
CLI-004857,Namibia,Silver,2026-02-01,67.8
CLI-004857,Namibia,Silver,2026-03-01,66.5
CLI-004857,Namibia,Silver,2026-04-01,78.0
CLI-004857,Namibia,Silver,2026-05-01,67.6
CLI-004857,Namibia,Silver,2026-06-01,74.1
CLI-004858,Botswana,Blue,2026-01-01,81.9
CLI-004858,Botswana,Blue,2026-02-01,73.4
CLI-004858,Botswana,Blue,2026-03-01,77.5
CLI-004858,Botswana,Blue,2026-04-01,71.2
CLI-004858,Botswana,Blue,2026-05-01,68.7
CLI-004858,Botswana,Blue,2026-06-01,79.9
CLI-004860,South Africa,Silver,2026-01-01,40.3
CLI-004860,South Africa,Silver,2026-02-01,32.3
CLI-004860,South Africa,Silver,2026-03-01,37.0
CLI-004860,South Africa,Silver,2026-04-01,31.2
CLI-004860,South Africa,Silver,2026-05-01,39.7
CLI-004860,South Africa,Silver,2026-06-01,32.7
CLI-004861,South Africa,Silver,2026-01-01,68.9
CLI-004861,South Africa,Silver,2026-02-01,68.1
CLI-004861,South Africa,Silver,2026-03-01,72.2
CLI-004861,South Africa,Silver,2026-04-01,67.0
CLI-004861,South Africa,Silver,2026-05-01,62.5
CLI-004861,South Africa,Silver,2026-06-01,72.6
CLI-004862,South Africa,Bronze,2026-01-01,70.6
CLI-004862,South Africa,Bronze,2026-02-01,76.9
CLI-004862,South Africa,Bronze,2026-03-01,82.3
CLI-004862,South Africa,Bronze,2026-04-01,76.3
CLI-004862,South Africa,Bronze,2026-05-01,66.7
CLI-004862,South Africa,Bronze,2026-06-01,73.9
CLI-004863,Lesotho,Silver,2026-01-01,91.3
CLI-004863,Lesotho,Silver,2026-02-01,100.0
CLI-004863,Lesotho,Silver,2026-03-01,92.2
CLI-004863,Lesotho,Silver,2026-04-01,99.3
CLI-004863,Lesotho,Silver,2026-05-01,100.0
CLI-004863,Lesotho,Silver,2026-06-01,100.0
CLI-004864,Botswana,Gold,2026-01-01,30.6
CLI-004864,Botswana,Gold,2026-02-01,32.0
CLI-004864,Botswana,Gold,2026-03-01,36.1
CLI-004864,Botswana,Gold,2026-04-01,43.2
CLI-004864,Botswana,Gold,2026-05-01,33.2
CLI-004864,Botswana,Gold,2026-06-01,40.7
CLI-004865,South Africa,Blue,2026-01-01,99.5
CLI-004865,South Africa,Blue,2026-02-01,83.0
CLI-004865,South Africa,Blue,2026-03-01,88.3
CLI-004865,South Africa,Blue,2026-04-01,84.5
CLI-004865,South Africa,Blue,2026-05-01,87.0
CLI-004865,South Africa,Blue,2026-06-01,92.6
CLI-004866,South Africa,Gold,2026-01-01,97.2
CLI-004866,South Africa,Gold,2026-02-01,95.2
CLI-004866,South Africa,Gold,2026-03-01,90.4
CLI-004866,South Africa,Gold,2026-04-01,93.8
CLI-004866,South Africa,Gold,2026-05-01,88.5
CLI-004866,South Africa,Gold,2026-06-01,82.4
CLI-004867,Botswana,Gold,2026-01-01,56.3
CLI-004867,Botswana,Gold,2026-02-01,39.3
CLI-004867,Botswana,Gold,2026-03-01,45.7
CLI-004867,Botswana,Gold,2026-04-01,49.7
CLI-004867,Botswana,Gold,2026-05-01,46.0
CLI-004867,Botswana,Gold,2026-06-01,45.9
CLI-004868,Namibia,Silver,2026-01-01,38.2
CLI-004868,Namibia,Silver,2026-02-01,42.6
CLI-004868,Namibia,Silver,2026-03-01,40.6
CLI-004868,Namibia,Silver,2026-04-01,41.8
CLI-004868,Namibia,Silver,2026-05-01,48.2
CLI-004868,Namibia,Silver,2026-06-01,48.9
CLI-004869,South Africa,Bronze,2026-01-01,92.1
CLI-004869,South Africa,Bronze,2026-02-01,91.2
CLI-004869,South Africa,Bronze,2026-03-01,80.3
CLI-004869,South Africa,Bronze,2026-04-01,84.7
CLI-004869,South Africa,Bronze,2026-05-01,85.0
CLI-004869,South Africa,Bronze,2026-06-01,100.0
CLI-004870,Botswana,Blue,2026-01-01,44.7
CLI-004870,Botswana,Blue,2026-02-01,44.1
CLI-004870,Botswana,Blue,2026-03-01,46.9
CLI-004870,Botswana,Blue,2026-04-01,53.5
CLI-004870,Botswana,Blue,2026-05-01,35.0
CLI-004870,Botswana,Blue,2026-06-01,40.9
CLI-004871,South Africa,Silver,2026-01-01,69.2
CLI-004871,South Africa,Silver,2026-02-01,69.9
CLI-004871,South Africa,Silver,2026-03-01,68.0
CLI-004871,South Africa,Silver,2026-04-01,73.3
CLI-004871,South Africa,Silver,2026-05-01,70.2
CLI-004871,South Africa,Silver,2026-06-01,69.9
CLI-004872,South Africa,Blue,2026-01-01,54.2
CLI-004872,South Africa,Blue,2026-02-01,62.3
CLI-004872,South Africa,Blue,2026-03-01,57.5
CLI-004872,South Africa,Blue,2026-04-01,43.2
CLI-004872,South Africa,Blue,2026-05-01,48.1
CLI-004872,South Africa,Blue,2026-06-01,39.6
CLI-004875,Botswana,Gold,2026-01-01,73.7
CLI-004875,Botswana,Gold,2026-02-01,78.4
CLI-004875,Botswana,Gold,2026-03-01,80.1
CLI-004875,Botswana,Gold,2026-04-01,77.0
